"Link "," outLinkSimilarity "," inLinkSimilarity "," lexicalSimilarity "," numOutLinks "," numInLinks "," length "," CategorySimilarity","Class"
"/wiki/Seizure "," 0.0228758169935 "," 0.0175176244392 "," 0.0847228481298 "," 113 "," 778 "," 10636 "," 0","Pr"
"/wiki/Functional_imaging "," 0.0 "," 0.00149775336995 "," 0.0124223602484 "," 4 "," 27 "," 854 "," 0","Pr"
"/wiki/Magnetic_resonance_imaging "," 0.0242718446602 "," 0.0347905282332 "," 0.133055466496 "," 255 "," 1782 "," 44825 "," 0","Pr"
"/wiki/Brain_damage "," 0.0191570881226 "," 0.0109940448923 "," 0.0547550432277 "," 70 "," 429 "," 5133 "," 0","El"
"/wiki/Meninges "," 0.0211267605634 "," 0.0284208113683 "," 0.036 "," 115 "," 510 "," 3629 "," 1","El"
"/wiki/Cerebrospinal_fluid "," 0.0233463035019 "," 0.0512359550562 "," 0.0581560283688 "," 65 "," 699 "," 6085 "," 1","El"
"/wiki/Blood-brain_barrier "," 0.0311418685121 "," 0.021358782095 "," 0.0970464135021 "," 98 "," 520 "," 15095 "," 0","El"
"/wiki/Computational_neuroscience "," 0.0462962962963 "," 0.0170163170163 "," 0.101182654402 "," 139 "," 389 "," 12534 "," 0","El"
"/wiki/Cre-Lox_recombination "," 0.0 "," 0.000749812546863 "," 0.0632264063226 "," 20 "," 19 "," 8742 "," 0","El"
"/wiki/Hippocrates "," 0.00576368876081 "," 0.0131122252218 "," 0.0853611432986 "," 163 "," 1274 "," 20205 "," 0","Pr"
"/wiki/Galen "," 0.016713091922 "," 0.00832119825255 "," 0.106346483705 "," 175 "," 864 "," 33077 "," 0","Pr"
"/wiki/Luigi_Galvani "," 0.00877192982456 "," 0.00358765845492 "," 0.0410501193317 "," 28 "," 211 "," 4819 "," 0","Pr"
"/wiki/Staining "," 0.010582010582 "," 0.00302677532014 "," 0.0864646464646 "," 219 "," 345 "," 19275 "," 0","Pr"
"/wiki/Golgi_stain "," 0.0182648401826 "," 0.000501504513541 "," 0.0294416243655 "," 17 "," 5 "," 2081 "," 0","Pr"
"/wiki/Camillo_Golgi "," 0.0113636363636 "," 0.00293111871031 "," 0.0298288508557 "," 62 "," 121 "," 3458 "," 0","Pr"
"/wiki/Santiago_Ramon_y_Cajal "," 0.0225563909774 "," 0.00200350613574 "," 0.0514740290126 "," 69 "," 16 "," 6310 "," 0","Pr"
"/wiki/Alan_Hodgkin "," 0.0249307479224 "," 0.000249625561658 "," 0.0268270120259 "," 183 "," 22 "," 6501 "," 0","Pr"
"/wiki/Andrew_Huxley "," 0.0280373831776 "," 0.00142959256612 "," 0.035234121465 "," 132 "," 220 "," 5996 "," 0","Pr"
"/wiki/Bernard_Katz "," 0.0150602409639 "," 0.00145137880987 "," 0.0272428370127 "," 142 "," 156 "," 5341 "," 0","Pr"
"/wiki/Squid_giant_axon "," 0.0233644859813 "," 0.000997506234414 "," 0.0239064089522 "," 13 "," 29 "," 1917 "," 0","El"
"/wiki/Squid_giant_synapse "," 0.0277777777778 "," 0.000501127536958 "," 0.040404040404 "," 16 "," 8 "," 2988 "," 0","El"
"/wiki/Charles_Scott_Sherrington "," 0.00266666666667 "," 0.00381770460511 "," 0.0585404971933 "," 187 "," 226 "," 16732 "," 0","Pr"
"/wiki/Enchanted_loom "," 0.0 "," 0.00050163029847 "," 0.0210256410256 "," 3 "," 4 "," 1439 "," 1","Sp"
"/wiki/Decade_of_the_Brain "," 0.0 "," 0.00100225507392 "," 0.00724262803932 "," 6 "," 10 "," 664 "," 0","Sp"
