Link outLinkSimilarity inLinkSimilarity lexicalSimilarity numOutLinks numInLinks length CategorySimilarity
/wiki/Bharatiya_Janata_Party 0.0412121212121 0.00990916597853 0.00591249507292 122 2526 11115 0
/wiki/Political_culture 0.0 0.000402252614642 0.00397140587768 42 84 11432 0
/wiki/Janata_Party 0.0322195704057 0.00207325501037 0.00701637153358 125 921 29107 0
/wiki/The_Emergency_(India) 0.0345252774353 0.0069943289225 0.00519480519481 100 474 13932 0
/wiki/Indira_Gandhi 0.0249433106576 0.0147412755716 0.00948332243296 187 1856 24826 0
/wiki/Janata_Dal 0.0065445026178 0.00130792227205 0.000962927298989 17 469 1763 0
/wiki/National_Front_(India) 0.00395256916996 0.000796971508269 0.000477783086479 8 133 2030 0
/wiki/Left_Front 0.0103761348898 0.00194552529183 0.000980392156863 27 260 1116 0
/wiki/Minority_government 0.004884004884 0.0029992942837 0.0041135335253 82 800 12861 0
/wiki/P.V._Narasimha_Rao 0.0319270239453 0.00121654501217 0.0101813553929 181 48 25698 0
/wiki/United_Front_(India) 0.00650195058518 0.000994629003382 0.000481927710843 25 142 1748 0
/wiki/National_Democratic_Alliance_(India) 0.0153452685422 0.00303893637227 0.00230202578269 41 391 3719 0
/wiki/Indian_general_election,_2004 0.0259579728059 0.00189537528431 0.00373443983402 95 408 9489 0
/wiki/United_Progressive_Alliance 0.0229746070133 0.00338983050847 0.00451745379877 106 438 10479 0
/wiki/Indian_general_election,_2009 0.0355504587156 0.00139324277255 0.00840336134454 190 879 26475 0
/wiki/Manmohan_Singh 0.0796460176991 0.00882552613714 0.00802792321117 275 1068 19997 0
/wiki/Jawaharlal_Nehru 0.0287836583101 0.0170575692964 0.00873362445415 396 2444 25694 0
/wiki/Indian_general_election,_1962 0.00391644908616 0.000600720865038 0.00271002710027 18 107 4042 0
/wiki/Federation 0.0293122886133 0.00944779280013 0.00716723549488 191 1318 27911 1
/wiki/Parliamentary_system 0.0123609394314 0.0150730816078 0.00330715171558 83 1861 9937 0
/wiki/Constitution_of_India 0.0377142857143 0.0120323059173 0.00458891013384 164 1287 16097 0
/wiki/Constitutional_republic 0.0101265822785 0.00352570050102 0.00175208059571 48 519 6866 0
/wiki/Representative_democracy 0.0078125 0.00825610783488 0.00189933523267 21 1104 2676 0
/wiki/Majority_rule 0.0012853470437 0.00176609105181 0.00378947368421 30 215 9940 0
/wiki/Minority_rights 0.00253807106599 0.00213924542979 0.00227066303361 38 264 4649 0
/wiki/Law_of_India 0.0355029585799 0.0051957691594 0.00476568705322 132 561 10796 0
/wiki/Federalism#India 0.0227531285552 0.00304630381803 0.0076447033127 158 49 17761 0
/wiki/States_and_territories_of_India 0.0154577883472 0.0152447962474 0.00214224507284 107 5933 6962 0
/wiki/Separation_of_powers 0.0147058823529 0.00450075012502 0.006683995544 87 1202 17786 0
/wiki/Constitution_of_India 0.0377142857143 0.0120323059173 0.00458891013384 164 1287 16097 0
/wiki/Preamble_to_the_Constitution_of_India 0.01540436457 0.000203004466098 0.00174520069808 46 37 6325 0
/wiki/Constitution_of_India 0.0377142857143 0.0120323059173 0.00458891013384 164 1287 16097 0
/wiki/Sovereignty 0.0117370892019 0.027563653352 0.00943396226415 147 3974 18938 0
/wiki/Socialism 0.0128205128205 0.0115612747562 0.0119730606136 552 5295 62837 0
/wiki/Secularism 0.00937866354045 0.00831152839772 0.006 120 1672 10669 0
/wiki/Liberal_democracy 0.0351437699681 0.00568458664934 0.00954861111111 273 1359 42846 0
/wiki/Republic 0.0385756676558 0.0198884307543 0.0108730412536 355 3534 36734 1
/wiki/Bicameralism 0.02634467618 0.00846332558911 0.0076893502499 194 1255 14771 0
/wiki/Westminster_system 0.0107015457788 0.00685058322533 0.00460122699387 106 564 16819 0
/wiki/President_of_India 0.0448642266824 0.0119393352694 0.00630472854641 168 1390 25165 0
/wiki/Head_of_state 0.0310880829016 0.0205638903259 0.00935399006139 281 3153 43986 0
/wiki/Electoral_college 0.0123304562269 0.00246212121212 0.00223313979455 69 403 4727 0
/wiki/Prime_Minister_of_India 0.0455696202532 0.0115564657695 0.00311526479751 86 2035 6102 0
/wiki/Head_of_government 0.0112079701121 0.0127446517979 0.0025873221216 64 1868 7530 0
/wiki/Executive_(government) 0.00390625 0.0168199147791 0.0 19 4309 1793 0
/wiki/Political_party 0.0217155266015 0.0060234366444 0.00778485491861 223 4298 20741 0
/wiki/Council_of_Ministers_of_Republic_of_India 0.0239898989899 0.00080337417152 0.00482456140351 70 93 7332 0
/wiki/Cabinet_(government) 0.0214646464646 0.00777202072539 0.00472711645896 59 2123 7569 0
/wiki/Parliament_of_India 0.0284237726098 0.0113140455794 0.00387763894873 46 1579 7666 0
/wiki/Rajya_Sabha 0.0230414746544 0.0089552238806 0.00270635994587 135 1197 4463 0
/wiki/Lok_Sabha 0.0262172284644 0.00880551301685 0.00228519195612 70 3022 3720 0
/wiki/States_and_territories_of_India 0.0154577883472 0.0152447962474 0.00214224507284 107 5933 6962 0
/wiki/Constituency 0.00437158469945 0.00347454229587 0.00178651183564 172 2633 5532 0
/wiki/Anglo-Indian 0.0419664268585 0.00505239520958 0.00854700854701 154 491 17230 0
/wiki/Supreme_Court_of_India 0.0330073349633 0.00868960722975 0.0076124567474 96 922 23985 0
/wiki/Chief_Justice_of_India 0.0352020860495 0.00399011970359 0.0032183908046 43 394 4443 0
/wiki/High_Courts_of_India 0.0351105331599 0.00174621653085 0.00230946882217 45 273 4093 0
/wiki/Original_jurisdiction 0.0 0.000394477317554 0.00241196333816 8 182 1853 0
/wiki/Fundamental_Rights_in_India 0.0217391304348 0.00117164616286 0.00506146059291 114 259 20473 0
/wiki/Judicial_independence 0.00604594921403 0.00141185962081 0.00457951706911 81 75 8842 0
/wiki/Union_Territory 0.00883977900552 0.00825704541375 0.00138440239963 170 771 3958 0
/wiki/Puducherry 0.0113065326633 0.0134912800263 0.00588697017268 71 1333 12961 0
/wiki/National_Capital_Territory_of_Delhi 0.0551615445232 0.00119808306709 0.00857219394589 712 124 46914 0
/wiki/States_Reorganisation_Act 0.0214105793451 0.00511811023622 0.00135685210312 68 218 5379 0
/wiki/Districts_of_India 0.0211706102117 0.00928950592078 0.00285306704708 66 4997 2093 0
/wiki/Tehsil 0.00856531049251 0.00385122124253 0.00219876868953 210 5186 6056 0
/wiki/List_of_former_European_colonies 0.0 0.000203334688898 0.000497760079642 2 29 631 0
/wiki/India_and_the_Non-Aligned_Movement 0.128329297821 0.00358994814519 0.00535640708694 193 146 8528 0
/wiki/Non-Aligned_Movement 0.100461893764 0.0187530052893 0.002566923359 235 1485 15792 0
/wiki/Military_intervention 0.0335260115607 0.0 0.0075034106412 166 14 23285 0
/wiki/Indian_Peace_Keeping_Force 0.0369487485101 0.00538933283776 0.00840029218408 133 540 17757 0
/wiki/Operation_Cactus 0.010296010296 0.00139303482587 0.0013856812933 37 142 3135 0
/wiki/Indo-Pakistani_relations 0.0432372505543 0.00189537528431 0.00929614873838 237 400 27566 0
/wiki/Indo-Pakistani_wars_and_conflicts 0.0144578313253 0.00568494406749 0.00359550561798 95 649 4594 0
/wiki/Indo-Pakistani_War_of_1947 0.0168161434978 0.00536610697594 0.00799086757991 173 944 14771 0
/wiki/Indo-Pakistani_War_of_1965 0.0276301806589 0.00676232888009 0.0103336285799 276 1304 42266 0
/wiki/Kashmir_dispute 0.0280172413793 0.00140364948867 0.011114277572 246 104 47268 0
/wiki/Sino-Indian_War 0.0430351075878 0.0111818338207 0.012335746849 229 1000 59064 0
/wiki/Cold_War 0.0212569316081 0.0306761957119 0.0121418164157 437 4490 65656 0
/wiki/Indo-Pakistani_War_of_1971 0.025826446281 0.00732356857523 0.00865107337392 310 1244 27957 0
/wiki/East_Pakistan 0.00911458333333 0.00775460968465 0.00277777777778 24 958 3766 0
/wiki/Bangladesh 0.180515759312 0.0758862838374 0.011653718091 559 4620 38906 6
/wiki/Operation_Meghdoot 0.016 0.000605815831987 0.00409332787556 151 65 10332 0
/wiki/Siachen_Glacier 0.0137328339576 0.00350672121566 0.00446030330062 60 269 5193 0
/wiki/Kargil_War 0.0282101167315 0.00756205819497 0.0106138841079 338 1318 41837 0
/wiki/Kargil_district 0.0214285714286 0.00158919348431 0.00588730025231 116 159 8109 0
/wiki/South_Asian_Association_for_Regional_Cooperation 0.0194300518135 0.0112095461942 0.00208246563932 59 784 8720 0
/wiki/World_Trade_Organization 0.014799154334 0.0253147602465 0.0110841704191 218 2930 21787 0
/wiki/Indian_Armed_Forces 0.0818713450292 0.00884795955218 0.0085308056872 385 749 26627 0
/wiki/Indian_Police 0.034103410341 0.0 0.00669721536835 205 32 19586 0
/wiki/Peacekeeping 0.0335260115607 0.00715214564369 0.0075034106412 166 1324 23285 0
/wiki/East_Asia_Summit 0.0339622641509 0.00600193610842 0.004329004329 88 312 16650 0
/wiki/Developing_country 0.0101265822785 0.0130111524164 0.00392670157068 45 1730 6491 0
/wiki/Indo-Israeli_relations 0.0295159386068 0.000586969281941 0.00916185951815 129 229 22933 0
/wiki/Indo-US_civilian_nuclear_agreement 0.0360884749709 0.0012070006035 0.00947867298578 187 87 47334 0
/wiki/International_Atomic_Energy_Agency 0.043425814234 0.0113350125945 0.00646987464618 132 1609 12321 0
/wiki/Nuclear_Suppliers_Group 0.0217391304348 0.00299520766773 0.00268696820421 49 133 4378 0
/wiki/Nuclear_Non-Proliferation_Treaty 0.0321046373365 0.0067579583852 0.00988875154512 162 808 40725 0
/wiki/Nuclear_weapons_state 0.0168539325843 0.0 0.00515907136715 162 3 6695 0
/wiki/Nuclear_power_in_India 0.0168175937904 0.00430528375734 0.00260416666667 32 242 7539 0
/wiki/List_of_countries_by_size_of_armed_forces 0.0 0.00060120240481 0.0 0 103 292 0
/wiki/Indian_Army 0.0591456736035 0.0111799365463 0.0102471368294 234 1832 36094 0
/wiki/Indian_Navy 0.0656219392752 0.00954874480209 0.00904581266414 418 1677 39702 0
/wiki/Indian_Air_Force 0.0506329113924 0.0120598166908 0.0118098612341 368 1415 41856 0
/wiki/Paramilitary_forces_of_India 0.025706940874 0.00137443549971 0.00237416904084 47 214 2484 0
/wiki/Indian_Coast_Guard 0.00771208226221 0.00516746411483 0.00588977702987 33 362 8199 0
/wiki/Strategic_Forces_Command 0.0 0.000796654052977 0.000477326968974 2 137 1818 0
/wiki/Stockholm_International_Peace_Research_Institute 0.0 0.00160352776107 0.00350262697023 12 112 5686 0
/wiki/President_of_India 0.0448642266824 0.0119393352694 0.00630472854641 168 1390 25165 0
/wiki/Defence_Research_and_Development_Organisation 0.00852618757613 0.0023888276369 0.0105459057072 99 700 36006 0
/wiki/Nuclear_weapon 0.0120967741935 0.0132950436077 0.00851498637602 314 4942 23295 0
/wiki/596_(nuclear_test) 0.00645161290323 0.000812842918106 0.00229042601924 27 35 3925 0
/wiki/Smiling_Buddha 0.0114649681529 0.00622446994748 0.0040504050405 45 301 4711 0
/wiki/Pokhran-II 0.0216560509554 0.00544535200311 0.00554938956715 55 288 17864 0
/wiki/Comprehensive_Nuclear-Test-Ban_Treaty 0.0193548387097 0.002734375 0.00133451957295 41 253 5729 0
/wiki/Nuclear_Non-Proliferation_Treaty 0.0321046373365 0.0067579583852 0.00988875154512 162 808 40725 0
/wiki/No_first_use 0.0166240409207 0.000609137055838 0.00219876868953 45 39 6362 0
/wiki/Nuclear_triad 0.0 0.000607164541591 0.0 32 54 1878 0
/wiki/Minimum_Credible_Deterrence 0.00262467191601 0.000204206657137 0.0 10 8 1048 0
/wiki/Indian_Ballistic_Missile_Defense_Program 0.0165816326531 0.00060120240481 0.0041135335253 48 104 12855 0
/wiki/Vikrant_class_aircraft_carrier 0.00120918984281 0.000599280862964 0.0026235242676 83 121 6590 0
/wiki/Sukhoi/HAL_FGFA 0.00513478818999 0.000608395862908 0.00296610169492 39 45 8410 0
/wiki/International_Monetary_Fund 0.0271800679502 0.0249617931737 0.00666222518321 197 3279 25040 0
/wiki/Gross_world_product 0.00394218134034 0.000202757502028 0.000979431929481 10 43 821 0
/wiki/List_of_countries_by_GDP_(nominal) 0.00396301188904 0.00749531542786 0.000491642084562 6 1563 747 0
/wiki/Purchasing_power_parity 0.00504413619168 0.0280564529842 0.0040338846309 53 1179 12410 0
/wiki/List_of_countries_by_GDP_(PPP) 0.00529100529101 0.0117362146051 0.002405002405 6 542 1314 0
/wiki/List_of_countries_by_GDP_(nominal)_per_capita 0.00393184796855 0.00586565752129 0.000951474785918 13 426 2055 0
/wiki/List_of_countries_by_GDP_(PPP)_per_capita 0.0065963060686 0.011068068622 0.000956480153037 10 593 1805 0
/wiki/List_of_countries_by_GDP_(real)_growth_rate 0.0105540897098 0.000607287449393 0.00143334925944 13 53 2110 0
/wiki/Protectionist 0.0049504950495 0.000998801438274 0.00661035622475 74 121 17516 0
/wiki/Socialist_economics 0.0043057050592 0.00185977310768 0.0108983799705 223 505 38304 0
/wiki/Licence_Raj 0.00518806744488 0.00060802594244 0.00269058295964 21 49 4287 0
/wiki/1991_India_economic_crisis 0.0116279069767 0.0 0.00228310502283 34 10 4307 0
/wiki/Economic_liberalisation_in_India 0.018779342723 0.00453470031546 0.00654664484452 129 215 9221 0
/wiki/Market_economy 0.00612745098039 0.00664621676892 0.00336417157275 71 1033 8435 0
/wiki/Capitalism 0.0088573959256 0.0100487210719 0.0141163184641 453 5180 40615 0
/wiki/List_of_countries_by_labour_force 0.0 0.000603986309644 0.0 6 80 205 0
/wiki/Labour_in_India 0.0025706940874 0.00339932013597 0.00312221231044 27 128 4646 0
/wiki/Agriculture_in_India 0.0183696900115 0.00409916064806 0.00303161541793 135 255 5486 0
/wiki/List_of_countries_by_imports 0.00132100396301 0.002 0.0 4 120 282 0
/wiki/List_of_countries_by_exports 0.0 0.0021877486078 0.0 4 149 325 0
/wiki/2000s_(decade) 0.0210727969349 0.00823114396103 0.0130365659777 343 1132 28326 0
/wiki/Global_Competitiveness_Report 0.00387096774194 0.00236081054495 0.00226860254083 25 211 4562 0
/wiki/Financial_market 0.00112485939258 0.00220507166483 0.00534319769831 157 585 9522 0
/wiki/Information_Technology_Outsourcing 0.00131926121372 0.0 0.00093984962406 5 17 2733 0
/wiki/List_of_largest_consumer_markets 0.0 0.000203748981255 0.0 10 19 478 0
/wiki/Communications_in_India 0.0300107181136 0.00870125684821 0.00814597588791 268 4505 30642 0
/wiki/Automobile_industry_in_India 0.0169286577993 0.00100040016006 0.00446066504461 101 113 11870 0
/wiki/Poverty_in_India 0.03663003663 0.00506625097428 0.00653832183073 120 269 20770 0
/wiki/World_Bank 0.0240963855422 0.0222616933097 0.00687285223368 112 3746 21298 0
/wiki/Purchasing_power_parity 0.00504413619168 0.0280564529842 0.0040338846309 53 1179 12410 0
/wiki/Indian_rupee_sign 0.0025873221216 0.000981739642647 0.00139729855612 23 211 3006 0
/wiki/Indian_rupee_sign 0.0025873221216 0.000981739642647 0.00139729855612 23 211 3006 0
/wiki/List_of_Indian_states_by_GDP 0.0026525198939 0.000198965380024 0.0 4 145 579 0
/wiki/Net_domestic_product 0.00132100396301 0.000407083248524 0.00147928994083 4 26 821 0
/wiki/Famine_in_India 0.035799522673 0.0029525742757 0.00967059534603 118 547 37000 0
/wiki/Underweight 0.00121359223301 0.00060350030175 0.00364132908512 77 86 3952 0
/wiki/Malnutrition_in_India 0.00768245838668 0.0 0.00627943485086 35 38 14173 0
/wiki/PwC 0.00364077669903 0.00420978775653 0.00419687142312 78 865 14420 0
/wiki/World_Bank 0.0240963855422 0.0222616933097 0.00687285223368 112 3746 21298 0
/wiki/Transport_in_India 0.0477975632615 0.00575916230366 0.0101820425795 423 875 33236 0
/wiki/Education_in_India 0.0337078651685 0.00706951691634 0.00977917981073 198 1093 34466 0
/wiki/Energy_policy_of_India 0.0236907730673 0.00332109771019 0.00360721442886 72 850 9877 0
/wiki/Healthcare_in_India 0.0320665083135 0.00335305719921 0.00702493853179 121 197 22825 0
/wiki/History_of_medicine#Modern_medicine 0.00459558823529 0.00162238896776 0.0108761329305 393 49 31005 0
/wiki/Green_Revolution_in_India 0.0254777070064 0.00495736664684 0.00525164113786 63 182 5556 0
/wiki/Million-plus_cities_in_India 0.00397350993377 0.000204498977505 0.000495540138751 4 1 535 0
/wiki/List_of_most_populous_metropolitan_areas_in_India 0.00132625994695 0.00280336403684 0.000499001996008 1 118 287 0
/wiki/Mumbai 0.0335846470185 0.0317823016203 0.0150135367955 898 5198 59951 0
/wiki/Delhi 0.0551615445232 0.0314609074862 0.00857219394589 712 5117 46914 0
/wiki/Kolkata 0.0464344941957 0.0275841465843 0.0135251798561 559 5672 35616 0
/wiki/Literacy_rate 0.00361881785283 0.00408958130477 0.000488042947779 78 266 1291 0
/wiki/Kerala 0.0362473347548 0.0235147227136 0.0135601577909 845 4976 51228 0
/wiki/Bihar 0.0411861614498 0.0157714285714 0.0121115173675 741 4025 60013 0
/wiki/Human_sex_ratio 0.0120627261761 0.00382675247869 0.00659170221016 90 883 14019 0
/wiki/Population_growth 0.00378787878788 0.00623376623377 0.00182398540812 47 929 5103 0
/wiki/Healthcare 0.00435255712731 0.00102810143934 0.00659582264566 208 952 17444 0
/wiki/Languages_of_India 0.0343680709534 0.0131396957123 0.00673267326733 245 986 13688 0
/wiki/Indo-Aryan_languages 0.0108173076923 0.00971731448763 0.00441944556047 104 868 10864 0
/wiki/Dravidian_languages 0.0153846153846 0.00824372759857 0.0075329566855 137 780 16652 0
/wiki/Austro-Asiatic_languages 0.0101265822785 0.00375939849624 0.00229042601924 49 492 3812 0
/wiki/Tibeto-Burman_languages 0.0188679245283 0.00665680473373 0.00397175639894 56 642 6489 0
/wiki/Constitution_of_India 0.0377142857143 0.0120323059173 0.00458891013384 164 1287 16097 0
/wiki/Law_of_India 0.0355029585799 0.0051957691594 0.00476568705322 132 561 10796 0
/wiki/National_language 0.0163742690058 0.00569368001518 0.00570729718712 142 412 12077 0
/wiki/Government_of_India 0.0392817059484 0.0181068931069 0.00531726338178 224 3321 20451 0
/wiki/Education_in_India 0.0337078651685 0.00706951691634 0.00977917981073 198 1093 34466 0
/wiki/Higher_education 0.00725513905683 0.00585009140768 0.00512601452371 97 3481 8271 0
/wiki/Federated_state 0.00547645125958 0.00384615384615 0.00181241504304 174 878 4784 0
/wiki/Union_territory 0.00883977900552 0.00217563291139 0.00138440239963 170 177 3958 0
/wiki/Hinduism 0.0420600858369 0.0422655298417 0.0118326912493 617 3691 42226 0
/wiki/Islam_in_India 0.0347513481126 0.00310848616724 0.015665278604 1217 1598 79058 0
/wiki/Christianity_in_India 0.0210614995788 0.00243445692884 0.0144806460596 626 465 44100 0
/wiki/Sikhism 0.0370762711864 0.0124336406818 0.0112994350282 290 2360 31783 0
/wiki/Buddhism 0.0263361735089 0.0523017073698 0.0175438596491 833 5077 82402 0
/wiki/Jainism 0.0344456404736 0.0220346258406 0.0110426296867 250 2398 48874 0
/wiki/Jews 0.0234521575985 0.024089306698 0.00930930930931 429 5757 40712 0
/wiki/Parsi_people 0.0234113712375 0.00502318392581 0.01203783319 197 312 39698 0
/wiki/Adivasi 0.0478309232481 0.00310332238043 0.00817757009346 230 615 34755 0
/wiki/Islam_by_country#List 0.01953125 0.00325071109305 0.000965250965251 32 48 1773 0
/wiki/Muslim 0.00366748166259 0.0417703150912 0.00489323843416 87 5297 5515 0
/wiki/Muslims 0.00366748166259 0.0121633362294 0.00489323843416 87 2100 5515 0
/wiki/List_of_Muslim_majority_countries 0.0103092783505 0.000600480384307 0.000952834683182 32 110 2460 0
/wiki/Syncretism 0.0153110047847 0.00912349299446 0.00964230171073 361 1322 25970 0
/wiki/Indus_Valley_Civilisation 0.0233297985154 0.00101050929669 0.0107592991085 273 63 31318 0
/wiki/Vedic_age 0.0176470588235 0.0 0.00693641618497 133 5 13100 0
/wiki/Hindu_philosophy 0.0144927536232 0.00846740050804 0.00679611650485 632 1324 23521 0
/wiki/Hindu_mythology 0.0184757505774 0.00775561886673 0.00501543209877 166 1483 12520 0
/wiki/Hindu_texts 0.015037593985 0.00755667506297 0.00703642384106 62 1169 8430 0
/wiki/Dharma 0.0202898550725 0.0114876507754 0.00915855752719 734 2167 33347 0
/wiki/Karma 0.0216981132075 0.00705305121128 0.00928792569659 372 1681 19501 0
/wiki/Yoga 0.0185792349727 0.00982446947865 0.00615174299385 203 2833 21765 0
/wiki/Moksha 0.00879396984925 0.00817391304348 0.00435919790759 60 925 5825 0
/wiki/Indian_cultural_sphere 0.0397022332506 0.0 0.0045719035744 103 3 9169 0
/wiki/South_East_Asia 0.0351043643264 0.00855895196507 0.00875821082265 498 884 32247 0
/wiki/East_Asia 0.0148331273177 0.0199343624651 0.00318906605923 89 3544 4565 0
/wiki/Indian_religions 0.0429319371728 0.00832729905865 0.00763358778626 285 739 19742 0
/wiki/Hinduism 0.0420600858369 0.0422655298417 0.0118326912493 617 3691 42226 0
/wiki/Buddhism 0.0263361735089 0.0523017073698 0.0175438596491 833 5077 82402 0
/wiki/Jainism 0.0344456404736 0.0220346258406 0.0110426296867 250 2398 48874 0
/wiki/Historical_Vedic_religion 0.025075225677 0.00764782689797 0.00522088353414 307 523 9558 0
/wiki/Upanishads 0.0118343195266 0.0109483423285 0.00657894736842 121 2014 26957 0
/wiki/Yoga_Sutras_of_Patanjali 0.00749063670412 0.0058002537611 0.00252525252525 59 721 7918 0
/wiki/Bhakti 0.0181086519115 0.00864502470007 0.00460475825019 290 842 12859 0
/wiki/Maurya_Empire 0.0259459459459 0.0210873146623 0.0124416796267 300 1526 31031 0
/wiki/Decline_of_Buddhism_in_India 0.0279187817259 0.00965872504829 0.0131466133181 558 1382 38352 0
/wiki/Indian_philosophy 0.0348547717842 0.00681125649758 0.00895008605852 551 736 19647 0
/wiki/Indian_architecture 0.00784753363229 0.00179354324432 0.00564334085779 153 137 13500 0
/wiki/Mughal_architecture 0.0109356014581 0.00415643302475 0.00343938091144 109 428 7298 0
/wiki/Dravidian_architecture 0.0093131548312 0.00155975823747 0.00754432289702 184 255 17529 0
/wiki/Indian_vernacular_architecture 0.00390625 0.000407166123779 0.00182232346241 18 24 3594 0
/wiki/Indian_literature 0.033033033033 0.00725311511996 0.011773739442 307 556 46460 0
/wiki/Sanskrit_literature 0.0171624713959 0.00191437521754 0.00595016734846 150 905 15213 0
/wiki/Epic_poetry 0.00246609124538 0.00418410041841 0.00226654578422 63 1612 3780 0
/wiki/Ramayana 0.0242557883131 0.0150068212824 0.00755667506297 218 2595 29052 0
/wiki/Sanskrit_literature#Classical_poetry 0.0171624713959 0.00223214285714 0.00595016734846 150 49 15213 0
/wiki/Sangam_literature 0.00128040973111 0.00271160178191 0.00397000441112 30 314 5597 0
/wiki/Tamil_literature 0.012101210121 0.00264375413087 0.00872093023256 206 1209 35368 0
/wiki/Bhakti_movement 0.0204290091931 0.00199123855038 0.00387296669249 266 148 11070 0
/wiki/Kabir 0.0211742059673 0.00545102866186 0.00536193029491 325 842 11878 0
/wiki/Tulsidas 0.00754716981132 0.00540037243948 0.00449713818479 57 519 9593 0
/wiki/Guru_Nanak 0.00818713450292 0.00329649020748 0.0053991515619 126 284 12596 0
/wiki/Works_of_Rabindranath_Tagore 0.00883838383838 0.000203376042302 0.00681492109039 50 28 15767 0
/wiki/Rabindranath_Tagore 0.0163461538462 0.00740192450037 0.012526652452 327 1924 36308 0
/wiki/Indian_caste_system 0.0530877573131 0.0031388478582 0.0105232388191 283 543 37135 0
/wiki/Endogamy 0.00883838383838 0.00117716303708 0.00305810397554 53 216 5281 0
/wiki/Caste 0.0303370786517 0.0117889773062 0.0119229593397 190 2033 29990 0
/wiki/Brahmo_Samaj 0.0103567318757 0.00248946763692 0.0079575596817 152 345 14316 0
/wiki/Arya_Samaj 0.00872817955112 0.00575125808771 0.00580551523948 63 706 17482 0
/wiki/Ramakrishna_Mission 0.00611246943765 0.00231704962348 0.00402414486922 81 301 10801 0
/wiki/Dalits 0.036866359447 0.000995024875622 0.0106727037516 179 140 25089 0
/wiki/Shudra 0.0115979381443 0.00338091660406 0.0053715308863 39 461 4869 0
/wiki/Persecution_of_Dalits 0.0100502512563 0.0 0.00535199670646 62 1 8552 0
/wiki/Joint_family 0.00262812089356 0.000203417412531 0.0 11 27 2975 0
/wiki/Arranged_marriage_in_India 0.00513478818999 0.000203128173878 0.00462784419591 31 34 13385 0
/wiki/Child_marriage 0.00496277915633 0.00156311059007 0.00521669341894 61 239 11608 0
/wiki/Women_in_India 0.0283533260632 0.000400480576692 0.0079088895919 203 106 24894 0
/wiki/Public_holidays_in_India 0.0357142857143 0.00577145055791 0.00123966942149 124 348 9394 0
/wiki/Diwali 0.0346020761246 0.00968908170644 0.00716145833333 186 2142 27312 0
/wiki/Ganesh_Chaturthi 0.0102827763496 0.00638802701223 0.00440881763527 41 628 10086 0
/wiki/Ugadi 0.00877192982456 0.00237529691211 0.00133451957295 66 175 5851 0
/wiki/Thai_Pongal 0.00509554140127 0.004057187017 0.00539643005396 40 318 9509 0
/wiki/Holi 0.031190926276 0.00754274220583 0.00889570552147 375 1133 29968 0
/wiki/Onam 0.00632244467861 0.00597014925373 0.0101274093434 261 840 26517 0
/wiki/Vijayadashami 0.024557956778 0.00505428678398 0.00751143043762 338 484 24405 0
/wiki/Durga_Puja 0.0352811466373 0.004914004914 0.0140562248996 237 431 38773 0
/wiki/Eid_ul-Fitr 0.027027027027 0.00880069025022 0.0103211009174 250 1013 43704 0
/wiki/Bakr-Id 0.00879120879121 0.000204415372036 0.00567536889898 179 3 15658 0
/wiki/Vesak 0.0156402737048 0.00993430539978 0.00711877107531 313 1413 14490 0
/wiki/Day_of_Ashura 0.0177580466149 0.00245051837889 0.00537441777141 230 431 19083 0
/wiki/Vaisakhi 0.0190930787589 0.005804156525 0.00264200792602 112 506 5448 0
/wiki/National_days_in_India 0.0357142857143 0.0 0.00123966942149 124 6 9394 0
/wiki/Republic_Day_(India) 0.0205066344994 0.00136692052334 0.00558213716108 101 238 11170 0
/wiki/Independence_Day_(India) 0.015931372549 0.0022641509434 0.00348735832607 82 427 5578 0
/wiki/Gandhi_Jayanthi 0.00263504611331 0.0 0.000495540138751 8 0 565 0
/wiki/Indian_dress 0.0162703379224 0.00359496704614 0.00482244629548 62 135 5260 0
/wiki/Sari 0.0258302583026 0.00622299049265 0.00522508038585 89 950 10763 0
/wiki/Dhoti 0.020278833967 0.00383211678832 0.0062630480167 68 612 8670 0
/wiki/Lungi 0.0268542199488 0.00119236883943 0.00607638888889 51 148 6774 0
/wiki/Salwar_kameez 0.0103896103896 0.0045880328809 0.00227790432802 29 365 3979 0
/wiki/Kurta 0.0141206675225 0.0017881978939 0.00225631768953 44 152 4648 0
/wiki/Pajama 0.00985221674877 0.00040733197556 0.00397526501767 71 22 5359 0
/wiki/Music_of_India 0.0401234567901 0.00577543740445 0.0096463022508 298 1077 23533 0
/wiki/Indian_classical_music 0.00229621125144 0.00412112524637 0.00367647058824 132 730 8513 0
/wiki/Hindustani_classical_music 0.0277492291881 0.00486787204451 0.00908500973394 329 962 25694 0
/wiki/Carnatic_music 0.0134078212291 0.0062179387533 0.00983606557377 275 1666 29712 0
/wiki/Filmi 0.0132450331126 0.00154948673252 0.00492206726825 177 281 8674 0
/wiki/Indian_folk_music 0.0148571428571 0.000794281175536 0.00300429184549 144 150 6336 0
/wiki/Baul 0.0215311004785 0.00195848021935 0.00798403193613 111 227 10882 0
/wiki/Dance_in_India 0.00997506234414 0.00100806451613 0.00444444444444 62 75 4704 0
/wiki/Indian_folk_dances 0.0264672036824 0.0 0.0102983892263 176 12 46028 0
/wiki/Bhangra 0.0133333333333 0.00231481481481 0.0108904548366 173 741 27682 0
/wiki/Bihu 0.0196483971044 0.00474924012158 0.00479041916168 242 401 10262 0
