Link outLinkSimilarity inLinkSimilarity lexicalSimilarity numOutLinks numInLinks length CategorySimilarity
/wiki/Apollo_Group 0.278409090909 0.0191846522782 0.0589985126425 117 189 5590 2
/wiki/Apple_Inc. 0.173076923077 0.0314117222289 0.169876203576 486 4376 42721 2
/wiki/Applied_Materials 0.260638297872 0.0222416048844 0.0727358047865 143 202 8779 2
/wiki/Autodesk 0.260981912145 0.0200994612516 0.0973731884058 170 438 11811 2
/wiki/Automatic_Data_Processing 0.283625730994 0.0194408038445 0.0522388059701 108 182 5324 2
/wiki/Baidu 0.265984654731 0.0248589931063 0.106863196684 167 420 11172 2
/wiki/Biogen_Idec 0.236585365854 0.0189886921272 0.0493358633776 182 290 6808 2
/wiki/BMC_Software 0.0197183098592 0.0195354894725 0.146230323115 34 211 25859 1
/wiki/Broadcom 0.264102564103 0.0239406779661 0.0806763285024 168 351 7096 2
/wiki/C._H._Robinson_Worldwide 0.290322580645 0.0183486238532 0.0429009193054 108 177 3613 2
/wiki/CA,_Inc. 0.277777777778 0.0206318504191 0.123220640569 134 263 14355 2
/wiki/Celgene 0.282798833819 0.0187513787779 0.0434782608696 108 132 5511 2
/wiki/Cephalon 0.224537037037 0.0156464924347 0.0647249190939 202 1429 8014 2
/wiki/Cerner 0.277620396601 0.0188555141416 0.0641025641026 121 162 5837 2
/wiki/Check_Point 0.279891304348 0.0180946152169 0.0837026095519 144 188 7303 2
/wiki/Cisco_Systems 0.274611398964 0.0272461887772 0.104127579737 163 1895 9487 1
/wiki/Citrix_Systems 0.26455026455 0.0187313750532 0.0929245283019 152 312 9953 3
/wiki/Cognizant_Technology_Solutions 0.28045325779 0.0220349967596 0.0542256961407 119 249 6070 2
/wiki/Comcast 0.174789915966 0.014508014508 0.158881578947 415 4334 45250 2
/wiki/Costco 0.215859030837 0.0178012519562 0.119556611243 239 722 22697 2
/wiki/Ctrip 0.002849002849 0.0192648361382 0.0194634402946 20 117 1869 1
/wiki/Dell 0.191176470588 0.0223378212974 0.16073316884 369 2288 38465 3
/wiki/Dentsply 0.278260869565 0.0195035460993 0.0657103192966 109 114 8780 2
/wiki/The_DirecTV_Group 0.274509803922 0.0188638799571 0.0541772151899 127 272 4936 2
/wiki/Dollar_Tree 0.0056657223796 0.0189501197996 0.0496987951807 22 192 5261 1
/wiki/EBay 0.237980769231 0.0317896389325 0.144031311155 197 3440 24305 3
/wiki/Electronic_Arts 0.211416490486 0.0171825813221 0.152127659574 278 3467 35200 2
/wiki/Expedia,_Inc. 0.28242074928 0.0189295039164 0.0518108651911 118 205 5204 2
/wiki/Expeditors_International 0.28115942029 0.01890941073 0.0503816793893 111 148 3990 2
/wiki/Express_Scripts 0.244332493703 0.018689533861 0.0748919827172 164 151 7350 2
/wiki/F5_Networks 0.0111420612813 0.0190956979807 0.0524193548387 31 157 5046 1
/wiki/Fastenal 0.256544502618 0.0186187486469 0.0731822474032 163 219 8663 2
/wiki/First_Solar 0.268156424581 0.0188679245283 0.0809792843691 121 266 9475 2
/wiki/Fiserv 0.284457478006 0.019594892118 0.054 105 146 5083 2
/wiki/Flextronics 0.280346820809 0.0201665935993 0.0618556701031 112 168 5848 2
/wiki/FLIR_Systems 0.278873239437 0.0190558683413 0.0667966845441 122 220 7363 2
/wiki/Garmin 0.238095238095 0.0239495798319 0.125159100552 225 389 18197 2
/wiki/Genzyme 0.271708683473 0.0189048239896 0.0537897310513 123 204 5634 2
/wiki/Gilead_Sciences 0.248081841432 0.0189846416382 0.0666049953747 165 291 9314 2
/wiki/Henry_Schein 0.284866468843 0.0188136343515 0.0407539480387 100 117 3541 1
/wiki/Illumina_(company) 0.280802292264 0.0193067134708 0.0624694973158 121 164 6563 3
/wiki/Infosys 0.215517241379 0.0201762977473 0.0747922437673 248 736 9036 2
/wiki/Intel_Corporation 0.186868686869 0.0288705048118 0.16298811545 475 1654 43775 2
/wiki/Intuit 0.263959390863 0.0256739409499 0.121118012422 177 315 15406 3
/wiki/Intuitive_Surgical 0.285294117647 0.0192052980132 0.0577492596249 104 132 6232 2
/wiki/Joy_Global 0.258666666667 0.0192563081009 0.083148065807 146 119 13302 2
/wiki/KLA_Tencor 0.275568181818 0.0194174757282 0.0951571792693 123 136 17659 2
/wiki/Lam_Research 0.28869047619 0.0188136343515 0.0428500249128 100 117 4981 2
/wiki/Liberty_Media 0.222471910112 0.0174681059863 0.0885321100917 228 699 12213 2
/wiki/Life_Technologies 0.287833827893 0.0194475138122 0.0298661174047 101 127 2982 2
/wiki/Linear_Technology 0.269972451791 0.0189594356261 0.0383451059536 128 136 3573 2
/wiki/Marvell_Technology_Group 0.287749287749 0.0264355362947 0.0542871638762 119 252 4007 2
/wiki/Mattel 0.00263852242744 0.0171742209632 0.0776426566885 54 1273 9897 1
/wiki/Maxim_Integrated_Products 0.25 0.0191292875989 0.066540821142 152 150 8064 2
/wiki/Microchip_Technology 0.267955801105 0.0194748358862 0.0301944728762 127 173 3049 2
/wiki/Micron_Technology 0.0107238605898 0.0196501835457 0.0499750124938 49 240 4953 1
/wiki/Microsoft 0.201451905626 0.0483710657096 0.15354174911 351 5063 25390 3
/wiki/Millicom 0.243718592965 0.0189130434783 0.0443890274314 190 208 7208 2
/wiki/Mylan_Inc. 0.285714285714 0.019120458891 0.0507792860734 120 315 4891 2
/wiki/NetApp 0.275862068966 0.0231902904205 0.086323957323 157 239 7574 2
/wiki/Netflix 0.02466367713 0.02030651341 0.158427403659 153 843 32087 1
/wiki/News_Corporation 0.2 0.017107533065 0.094723183391 276 2618 13213 2
/wiki/NII_Holdings 0.280701754386 0.0196035242291 0.0307291666667 105 143 2478 2
/wiki/Nvidia 0.217741935484 0.0257425742574 0.146159582401 326 1280 31255 2
/wiki/O'Reilly_Auto_Parts 0.268698060942 0.0189010989011 0.0605459057072 125 150 6259 2
/wiki/Oracle_Corporation 0.223427331887 0.0276281494353 0.151990349819 277 1429 24524 2
/wiki/Paccar 0.271708683473 0.0184478371501 0.0359675785208 124 320 3700 2
/wiki/Paychex 0.282352941176 0.0187059859155 0.040826873385 103 143 3228 2
/wiki/Priceline.com 0.271978021978 0.0197022767075 0.0738636363636 132 172 7671 2
/wiki/Qiagen 0.0 0.0191208791209 0.0445544554455 40 151 5952 2
/wiki/Qualcomm 0.282258064516 0.0251266464032 0.0941724941725 149 577 9589 2
/wiki/Research_In_Motion 0.22197309417 0.0209562563581 0.108390022676 216 549 12160 2
/wiki/Ross_Stores 0.28612716763 0.0188148788927 0.0335224342445 112 233 3029 2
/wiki/SanDisk 0.266304347826 0.021897810219 0.0845892075839 138 278 7193 2
/wiki/Seagate_Technology 0.261780104712 0.0195619817138 0.0852165725047 154 310 10664 2
/wiki/Sears_Holdings_Corporation 0.256544502618 0.0195426195426 0.0757142857143 157 424 8323 2
/wiki/Sigma-Aldrich 0.233734939759 0.0181970299101 0.0708591674048 183 383 11348 2
/wiki/Staples_Inc. 0.244655581948 0.0187861271676 0.111063648014 201 455 16666 2
/wiki/Starbucks 0.204 0.0147564469914 0.148943089431 284 2615 44004 2
/wiki/Stericycle 0.289552238806 0.01926910299 0.0423253442121 99 116 3736 2
/wiki/Symantec 0.251269035533 0.0259842519685 0.0616979269497 168 746 5932 3
/wiki/Teva_Pharmaceutical_Industries 0.252604166667 0.0179789212647 0.0598086124402 153 444 7495 2
/wiki/Urban_Outfitters 0.222727272727 0.0187961985216 0.047821969697 210 338 6571 2
/wiki/VeriSign 0.25641025641 0.0237237873332 0.108843537415 168 350 13864 3
/wiki/Vertex_Pharmaceuticals 0.282352941176 0.0194389220234 0.0377166156983 103 129 3405 2
/wiki/Virgin_Media 0.0190058479532 0.0155611442942 0.158544108575 459 2007 67304 1
/wiki/Vodafone 0.178268251273 0.0217889908257 0.132740081572 411 1823 35708 2
/wiki/Warner_Chilcott 0.278735632184 0.0192222713213 0.035677352637 115 127 3085 2
/wiki/Whole_Foods_Market 0.0136674259681 0.0194831829368 0.142594634326 118 490 30635 1
/wiki/Wynn_Resorts 0.28242074928 0.0189302223201 0.0460293373799 114 145 4766 2
/wiki/Xilinx 0.256926952141 0.0221362561788 0.113675213675 172 271 17847 2
